id,parent,label,value,color
clk_gate_gen_normal_fifo_storage_reg_4__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 4 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_5__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 5 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_6__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 6 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_7__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 7 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_8__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 8 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_9__3,u_uart_rxfifo,Clk Gate Gen Normal Fifo Storage Reg 9 ,20.0192,blue
u_uart_txfifo,uart_core,Uart Txfifo,8234.147,blue
clk_gate_gen_normal_fifo_fifo_rptr_reg_5,u_uart_txfifo,Clk Gate Gen Normal Fifo Fifo Rptr Reg,20.0192,blue
clk_gate_gen_normal_fifo_fifo_wptr_reg_5,u_uart_txfifo,Clk Gate Gen Normal Fifo Fifo Wptr Reg,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_0__5,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 0 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_10__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 10 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_11__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 11 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_12__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 12 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_13__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 13 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_14__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 14 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_15__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 15 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_16__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 16 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_17__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 17 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_18__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 18 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_19__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 19 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_1__5,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 1 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_20__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 20 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_21__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 21 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_22__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 22 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_23__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 23 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_24__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 24 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_25__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 25 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_26__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 26 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_27__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 27 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_28__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 28 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_29__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 29 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_2__5,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 2 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_30__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 30 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_31__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 31 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_3__5,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 3 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_4__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 4 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_5__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 5 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_6__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 6 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_7__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 7 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_8__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 8 ,20.0192,blue
clk_gate_gen_normal_fifo_storage_reg_9__4,u_uart_txfifo,Clk Gate Gen Normal Fifo Storage Reg 9 ,20.0192,blue
uart_rx,uart_core,Uart Rx,1106.0608,blue
clk_gate_baud_div_q_reg_1,uart_rx,Clk Gate Baud Div Q Reg,20.0192,blue
clk_gate_idle_q_reg,uart_rx,Clk Gate Idle Q Reg,20.0192,blue
clk_gate_sreg_q_reg,uart_rx,Clk Gate Sreg Q Reg,20.0192,blue
uart_tx,uart_core,Uart Tx,863.328,blue
clk_gate_baud_div_q_reg_2,uart_tx,Clk Gate Baud Div Q Reg,20.0192,blue
clk_gate_bit_cnt_q_reg,uart_tx,Clk Gate Bit Cnt Q Reg,20.0192,blue
cpu_subsystem_i,u_core_v_mini_mcu,Cpsubsystem,107493.093,blue
gen_cv32e20_cv32e20_i,cpu_subsystem_i,Gen Cv32E20 Cv32E20,107489.3394,blue
core_clock_gate_i,gen_cv32e20_cv32e20_i,Core Clock Gate,22.5216,blue
clk_gate_i,core_clock_gate_i,Clk Gate,18.768,blue
u_cve2_core,gen_cv32e20_cv32e20_i,Cve2 Core,107389.2434,blue
cs_registers_i,u_cve2_core,Cs Registers,23399.9421,blue
gen_trigger_regs_g_dbg_tmatch_reg_0__u_tmatch_control_csr,cs_registers_i,Tmatch Control Csr,37.536,blue
gen_trigger_regs_g_dbg_tmatch_reg_0__u_tmatch_value_csr,cs_registers_i,Tmatch Value Csr,872.0864,blue
clk_gate_rdata_q_reg_1,gen_trigger_regs_g_dbg_tmatch_reg_0__u_tmatch_value_csr,Clk Gate Rdata Q Reg,20.0192,blue
mcycle_counter_i,cs_registers_i,Mcycle Counter,3110.4832,blue
clk_gate_counter_q_reg_1,mcycle_counter_i,Clk Gate Counter Q Reg,20.0192,blue
clk_gate_counter_q_reg_0_1,mcycle_counter_i,Clk Gate Counter Q Reg 0,20.0192,blue
minstret_counter_i,cs_registers_i,Minstret Counter,3432.0416,blue
clk_gate_counter_q_reg_2,minstret_counter_i,Clk Gate Counter Q Reg,20.0192,blue
clk_gate_counter_q_reg_0_2,minstret_counter_i,Clk Gate Counter Q Reg 0,20.0192,blue
u_dcsr_csr,cs_registers_i,Dcsr Csr,873.3376,blue
clk_gate_rdata_q_reg_2,u_dcsr_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_depc_csr,cs_registers_i,Depc Csr,843.3088,blue
clk_gate_rdata_q_reg_3,u_depc_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_dscratch0_csr,cs_registers_i,Dscratch0 Csr,872.0864,blue
clk_gate_rdata_q_reg_4,u_dscratch0_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_dscratch1_csr,cs_registers_i,Dscratch1 Csr,870.8352,blue
clk_gate_rdata_q_reg_5,u_dscratch1_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mcause_csr,cs_registers_i,Mcause Csr,207.6992,blue
clk_gate_rdata_q_reg_6,u_mcause_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mepc_csr,cs_registers_i,Mepc Csr,844.56,blue
clk_gate_rdata_q_reg_7,u_mepc_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mie_csr,cs_registers_i,Mie Csr,525.504,blue
clk_gate_rdata_q_reg_8,u_mie_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mscratch_csr,cs_registers_i,Mscratch Csr,870.8352,blue
clk_gate_rdata_q_reg_9,u_mscratch_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mstack_cause_csr,cs_registers_i,Mstack Cause Csr,207.6992,blue
clk_gate_rdata_q_reg_10,u_mstack_cause_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mstack_csr,cs_registers_i,Mstack Csr,103.8496,blue
clk_gate_rdata_q_reg_11,u_mstack_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mstack_epc_csr,cs_registers_i,Mstack Epc Csr,845.8112,blue
clk_gate_rdata_q_reg_12,u_mstack_epc_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mstatus_csr,cs_registers_i,Mstatus Csr,183.9264,blue
clk_gate_rdata_q_reg_13,u_mstatus_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mtval_csr,cs_registers_i,Mtval Csr,869.584,blue
clk_gate_rdata_q_reg_14,u_mtval_csr,Clk Gate Rdata Q Reg,20.0192,blue
u_mtvec_csr,cs_registers_i,Mtvec Csr,658.1312,blue
clk_gate_rdata_q_reg_15,u_mtvec_csr,Clk Gate Rdata Q Reg,20.0192,blue
ex_block_i,u_cve2_core,Ex Block,21705.8172,blue
alu_i,ex_block_i,Alu,6483.7183,blue
gen_multdiv_fast_multdiv_i,ex_block_i,Gen Multdiv Fast Multdiv,14375.0365,blue
clk_gate_div_counter_q_reg,gen_multdiv_fast_multdiv_i,Clk Gate Div Counter Q Reg,20.0192,blue
clk_gate_op_numerator_q_reg,gen_multdiv_fast_multdiv_i,Clk Gate Op Numerator Q Reg,20.0192,blue
clk_gate_op_quotient_q_reg,gen_multdiv_fast_multdiv_i,Clk Gate Op Quotient Q Reg,20.0192,blue
id_stage_i,u_cve2_core,Id Stage,6725.1999,blue
clk_gate_imd_val_q_reg_0_,id_stage_i,Clk Gate Imd Val Q Reg 0 ,20.0192,blue
clk_gate_imd_val_q_reg_1_,id_stage_i,Clk Gate Imd Val Q Reg 1 ,20.0192,blue
controller_i,id_stage_i,Controller,1500.1888,blue
clk_gate_ctrl_fsm_cs_reg,controller_i,Clk Gate Ctrl Fsm Cs Reg,20.0192,blue
decoder_i,id_stage_i,Decoder,1184.8864,blue
if_stage_i,u_cve2_core,If Stage,13918.3487,blue
clk_gate_pc_id_o_reg,if_stage_i,Clk Gate Pc Id O Reg,20.0192,blue
compressed_decoder_i,if_stage_i,Compressed Decoder,1164.8672,blue
prefetch_buffer_i,if_stage_i,Prefetch Buffer,8978.6111,blue
clk_gate_fetch_addr_q_reg,prefetch_buffer_i,Clk Gate Fetch Addr Q Reg,20.0192,blue
clk_gate_stored_addr_q_reg,prefetch_buffer_i,Clk Gate Stored Addr Q Reg,20.0192,blue
fifo_i,prefetch_buffer_i,Fifo,5888.1471,blue
clk_gate_err_q_reg,fifo_i,Clk Gate Err Q Reg,20.0192,blue
clk_gate_err_q_reg_0,fifo_i,Clk Gate Err Q Reg 0,20.0192,blue
clk_gate_err_q_reg_1,fifo_i,Clk Gate Err Q Reg 1,20.0192,blue
clk_gate_instr_addr_q_reg,fifo_i,Clk Gate Instr Addr Q Reg,20.0192,blue
load_store_unit_i,u_cve2_core,Load Store Unit,4056.3903,blue
clk_gate_addr_last_q_reg,load_store_unit_i,Clk Gate Addr Last Q Reg,20.0192,blue
clk_gate_data_we_q_reg,load_store_unit_i,Clk Gate Data We Q Reg,20.0192,blue
clk_gate_ls_fsm_cs_reg,load_store_unit_i,Clk Gate Ls Fsm Cs Reg,20.0192,blue
clk_gate_rdata_q_reg_16,load_store_unit_i,Clk Gate Rdata Q Reg,20.0192,blue
register_file_i,u_cve2_core,Register File,37190.6684,blue
clk_gate_rf_reg_q_reg_10_,register_file_i,Clk Gate Rf Reg Q Reg 10 ,20.0192,blue
clk_gate_rf_reg_q_reg_11_,register_file_i,Clk Gate Rf Reg Q Reg 11 ,20.0192,blue
clk_gate_rf_reg_q_reg_12_,register_file_i,Clk Gate Rf Reg Q Reg 12 ,20.0192,blue
clk_gate_rf_reg_q_reg_13_,register_file_i,Clk Gate Rf Reg Q Reg 13 ,20.0192,blue
clk_gate_rf_reg_q_reg_14_,register_file_i,Clk Gate Rf Reg Q Reg 14 ,20.0192,blue
clk_gate_rf_reg_q_reg_15_,register_file_i,Clk Gate Rf Reg Q Reg 15 ,20.0192,blue
clk_gate_rf_reg_q_reg_16_,register_file_i,Clk Gate Rf Reg Q Reg 16 ,20.0192,blue
clk_gate_rf_reg_q_reg_17_,register_file_i,Clk Gate Rf Reg Q Reg 17 ,20.0192,blue
clk_gate_rf_reg_q_reg_18_,register_file_i,Clk Gate Rf Reg Q Reg 18 ,20.0192,blue
clk_gate_rf_reg_q_reg_19_,register_file_i,Clk Gate Rf Reg Q Reg 19 ,20.0192,blue
clk_gate_rf_reg_q_reg_1_,register_file_i,Clk Gate Rf Reg Q Reg 1 ,20.0192,blue
clk_gate_rf_reg_q_reg_20_,register_file_i,Clk Gate Rf Reg Q Reg 20 ,20.0192,blue
clk_gate_rf_reg_q_reg_21_,register_file_i,Clk Gate Rf Reg Q Reg 21 ,20.0192,blue
clk_gate_rf_reg_q_reg_22_,register_file_i,Clk Gate Rf Reg Q Reg 22 ,20.0192,blue
clk_gate_rf_reg_q_reg_23_,register_file_i,Clk Gate Rf Reg Q Reg 23 ,20.0192,blue
clk_gate_rf_reg_q_reg_24_,register_file_i,Clk Gate Rf Reg Q Reg 24 ,20.0192,blue
clk_gate_rf_reg_q_reg_25_,register_file_i,Clk Gate Rf Reg Q Reg 25 ,20.0192,blue
clk_gate_rf_reg_q_reg_26_,register_file_i,Clk Gate Rf Reg Q Reg 26 ,20.0192,blue
clk_gate_rf_reg_q_reg_27_,register_file_i,Clk Gate Rf Reg Q Reg 27 ,20.0192,blue
clk_gate_rf_reg_q_reg_28_,register_file_i,Clk Gate Rf Reg Q Reg 28 ,20.0192,blue
clk_gate_rf_reg_q_reg_29_,register_file_i,Clk Gate Rf Reg Q Reg 29 ,20.0192,blue
clk_gate_rf_reg_q_reg_2_,register_file_i,Clk Gate Rf Reg Q Reg 2 ,20.0192,blue
clk_gate_rf_reg_q_reg_30_,register_file_i,Clk Gate Rf Reg Q Reg 30 ,20.0192,blue
clk_gate_rf_reg_q_reg_31_,register_file_i,Clk Gate Rf Reg Q Reg 31 ,20.0192,blue
clk_gate_rf_reg_q_reg_3_,register_file_i,Clk Gate Rf Reg Q Reg 3 ,20.0192,blue
clk_gate_rf_reg_q_reg_4_,register_file_i,Clk Gate Rf Reg Q Reg 4 ,20.0192,blue
clk_gate_rf_reg_q_reg_5_,register_file_i,Clk Gate Rf Reg Q Reg 5 ,20.0192,blue
clk_gate_rf_reg_q_reg_6_,register_file_i,Clk Gate Rf Reg Q Reg 6 ,20.0192,blue
clk_gate_rf_reg_q_reg_7_,register_file_i,Clk Gate Rf Reg Q Reg 7 ,20.0192,blue
clk_gate_rf_reg_q_reg_8_,register_file_i,Clk Gate Rf Reg Q Reg 8 ,20.0192,blue
clk_gate_rf_reg_q_reg_9_,register_file_i,Clk Gate Rf Reg Q Reg 9 ,20.0192,blue
wb_i,u_cve2_core,Wb,301.5392,blue
debug_subsystem_i,u_core_v_mini_mcu,Debug Subsystem,52193.8072,blue
dm_obi_top_i,debug_subsystem_i,Dm Obi Top,37169.3979,blue
i_dm_top,dm_obi_top_i,I Dm Top,37139.3691,blue
i_dm_csrs,i_dm_top,I Dm Csrs,27133.5228,blue
clk_gate_data_q_reg_1_,i_dm_csrs,Clk Gate Data Q Reg 1 ,20.0192,blue
clk_gate_dmcontrol_q_reg_haltreq_,i_dm_csrs,Clk Gate Dmcontrol Q Reg Haltreq ,20.0192,blue
clk_gate_sbcs_q_reg_sberror_,i_dm_csrs,Clk Gate Sbcs Q Reg Sberror ,20.0192,blue
clk_gate_sbcs_q_reg_zero0_,i_dm_csrs,Clk Gate Sbcs Q Reg Zero0 ,20.0192,blue
clk_gate_sbdata_q_reg,i_dm_csrs,Clk Gate Sbdata Q Reg,20.0192,blue
i_fifo,i_dm_csrs,I Fifo,2399.8016,blue
i_fifo_v3,i_fifo,I Fifo V3,2396.048,blue
clk_gate_mem_q_reg_0__5,i_fifo_v3,Clk Gate Mem Q Reg 0 ,20.0192,blue
clk_gate_mem_q_reg_1__4,i_fifo_v3,Clk Gate Mem Q Reg 1 ,20.0192,blue
i_dm_mem,i_dm_top,I Dm Mem,8195.3599,blue
clk_gate_rdata_q_reg_17,i_dm_mem,Clk Gate Rdata Q Reg,20.0192,blue
gen_rom_snd_scratch_i_debug_rom,i_dm_mem,Gen Rom Snd Scratch I Debug Rom,882.096,blue
clk_gate_addr_q_reg,gen_rom_snd_scratch_i_debug_rom,Clk Gate Addr Q Reg,20.0192,blue
i_dm_sba,i_dm_top,I Dm Sba,1806.7328,blue
clk_gate_state_q_reg,i_dm_sba,Clk Gate State Q Reg,20.0192,blue
dmi_jtag_i,debug_subsystem_i,Dmi Jtag,15016.9022,blue
clk_gate_address_q_reg,dmi_jtag_i,Clk Gate Address Q Reg,20.0192,blue
clk_gate_data_q_reg_2,dmi_jtag_i,Clk Gate Data Q Reg,20.0192,blue
clk_gate_dr_q_reg,dmi_jtag_i,Clk Gate Dr Q Reg,20.0192,blue
clk_gate_dtmcs_q_reg_zero1_,dmi_jtag_i,Clk Gate Dtmcs Q Reg Zero1 ,20.0192,blue
i_dmi_cdc,dmi_jtag_i,I Dmi Cdc,8525.6766,blue
i_cdc_req,i_dmi_cdc,I Cdc Req,4402.9727,blue
i_cdc_reset_ctrlr_1,i_cdc_req,I Cdc Reset Ctrlr,1841.7664,blue
i_cdc_reset_ctrlr_half_a_1,i_cdc_reset_ctrlr_1,I Cdc Reset Ctrlr Half A,925.888,blue
clk_gate_initiator_state_q_reg_1,i_cdc_reset_ctrlr_half_a_1,Clk Gate Initiator State Q Reg,20.0192,blue
i_state_transition_cdc_dst_1,i_cdc_reset_ctrlr_half_a_1,I State Transition Cdc Dst,176.4192,blue
i_sync_9,i_state_transition_cdc_dst_1,I Sync,52.5504,blue
i_state_transition_cdc_src_1,i_cdc_reset_ctrlr_half_a_1,I State Transition Cdc Src,251.4912,blue
i_sync_10,i_state_transition_cdc_src_1,I Sync,52.5504,blue
i_cdc_reset_ctrlr_half_b_1,i_cdc_reset_ctrlr_1,I Cdc Reset Ctrlr Half B,912.1248,blue
clk_gate_initiator_state_q_reg_2,i_cdc_reset_ctrlr_half_b_1,Clk Gate Initiator State Q Reg,20.0192,blue
i_state_transition_cdc_dst_2,i_cdc_reset_ctrlr_half_b_1,I State Transition Cdc Dst,172.6656,blue
i_sync_11,i_state_transition_cdc_dst_2,I Sync,51.2992,blue
i_state_transition_cdc_src_2,i_cdc_reset_ctrlr_half_b_1,I State Transition Cdc Src,250.24,blue
i_sync_12,i_state_transition_cdc_src_2,I Sync,52.5504,blue
i_dst_1,i_cdc_req,I Dst,1017.2256,blue
clk_gate_data_dst_q_reg_addr_,i_dst_1,Clk Gate Data Dst Q Reg Addr ,20.0192,blue
i_sync_13,i_dst_1,I Sync,78.8256,blue
i_src_1,i_cdc_req,I Src,1410.1024,blue
clk_gate_data_src_q_reg_addr_,i_src_1,Clk Gate Data Src Q Reg Addr ,20.0192,blue
i_sync_14,i_src_1,I Sync,78.8256,blue
i_cdc_resp,i_dmi_cdc,I Cdc Resp,4058.8927,blue
i_cdc_reset_ctrlr_2,i_cdc_resp,I Cdc Reset Ctrlr,1849.2736,blue
i_cdc_reset_ctrlr_half_a_2,i_cdc_reset_ctrlr_2,I Cdc Reset Ctrlr Half A,917.1296,blue
clk_gate_initiator_state_q_reg_3,i_cdc_reset_ctrlr_half_a_2,Clk Gate Initiator State Q Reg,20.0192,blue
i_state_transition_cdc_dst_3,i_cdc_reset_ctrlr_half_a_2,I State Transition Cdc Dst,176.4192,blue
i_sync_15,i_state_transition_cdc_dst_3,I Sync,52.5504,blue
i_state_transition_cdc_src_3,i_cdc_reset_ctrlr_half_a_2,I State Transition Cdc Src,251.4912,blue
i_sync_16,i_state_transition_cdc_src_3,I Sync,52.5504,blue
i_cdc_reset_ctrlr_half_b_2,i_cdc_reset_ctrlr_2,I Cdc Reset Ctrlr Half B,928.3904,blue
clk_gate_initiator_state_q_reg_4,i_cdc_reset_ctrlr_half_b_2,Clk Gate Initiator State Q Reg,20.0192,blue
i_state_transition_cdc_dst_4,i_cdc_reset_ctrlr_half_b_2,I State Transition Cdc Dst,176.4192,blue
i_sync_17,i_state_transition_cdc_dst_4,I Sync,52.5504,blue
i_state_transition_cdc_src_4,i_cdc_reset_ctrlr_half_b_2,I State Transition Cdc Src,251.4912,blue
i_sync_18,i_state_transition_cdc_src_4,I Sync,52.5504,blue
i_dst_2,i_cdc_resp,I Dst,878.3424,blue
clk_gate_data_dst_q_reg_data_,i_dst_2,Clk Gate Data Dst Q Reg Data ,20.0192,blue
i_sync_19,i_dst_2,I Sync,78.8256,blue
i_src_2,i_cdc_resp,I Src,1199.9008,blue
clk_gate_data_src_q_reg_data_,i_src_2,Clk Gate Data Src Q Reg Data ,20.0192,blue
i_sync_20,i_src_2,I Sync,78.8256,blue
i_dmi_jtag_tap,dmi_jtag_i,I Dmi Jtag Tap,1946.8672,blue
clk_gate_idcode_q_reg,i_dmi_jtag_tap,Clk Gate Idcode Q Reg,20.0192,blue
clk_gate_jtag_ir_q_reg,i_dmi_jtag_tap,Clk Gate Jtag Ir Q Reg,20.0192,blue
clk_gate_jtag_ir_shift_q_reg,i_dmi_jtag_tap,Clk Gate Jtag Ir Shift Q Reg,20.0192,blue
i_dft_tck_mux,i_dmi_jtag_tap,I Dft Tck Mux,3.7536,blue
clk_mux2_i_1,i_dft_tck_mux,Clk Mux2,0.0,blue
i_tck_inv,i_dmi_jtag_tap,I Tck Inv,3.7536,blue
clk_inv_i,i_tck_inv,Clk Inv,3.7536,blue
memory_subsystem_i,u_core_v_mini_mcu,Memory Subsystem,42748885.2336,blue
gen_sram_0__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_34,gen_sram_0__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_1__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_35,gen_sram_1__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_2__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_36,gen_sram_2__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_3__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_37,gen_sram_3__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_4__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_38,gen_sram_4__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_5__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_39,gen_sram_5__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_6__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_40,gen_sram_6__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_7__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_41,gen_sram_7__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_8__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_42,gen_sram_8__clk_gating_cell_i,Clk Gating,18.768,blue
gen_sram_9__clk_gating_cell_i,memory_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_43,gen_sram_9__clk_gating_cell_i,Clk Gating,18.768,blue
ram0_i,memory_subsystem_i,Ram0,4274869.38,blue
ram1_i,memory_subsystem_i,Ram1,4274831.844,blue
ram2_i,memory_subsystem_i,Ram2,4274836.8488,blue
ram3_i,memory_subsystem_i,Ram3,4274835.5976,blue
ram4_i,memory_subsystem_i,Ram4,4274834.3464,blue
ram5_i,memory_subsystem_i,Ram5,4274844.356,blue
ram6_i,memory_subsystem_i,Ram6,4274833.0952,blue
ram7_i,memory_subsystem_i,Ram7,4274831.844,blue
ram8_i,memory_subsystem_i,Ram8,4274833.0952,blue
ram9_i,memory_subsystem_i,Ram9,4274835.5976,blue
peripheral_subsystem_i,u_core_v_mini_mcu,Peripheral Subsystem,104077.3173,blue
clk_gating_cell_2,peripheral_subsystem_i,Clk Gating Cell,22.5216,blue
clk_gating_i_44,clk_gating_cell_2,Clk Gating,18.768,blue
gpio_i,peripheral_subsystem_i,Gpio,41218.2812,blue
gen_gpios_0__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,26.2752,blue
i_clk_gate_33,gen_gpios_0__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_45,i_clk_gate_33,Clk Gating,18.768,blue
gen_gpios_10__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,117.6128,blue
i_clk_gate_34,gen_gpios_10__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_46,i_clk_gate_34,Clk Gating,18.768,blue
i_sync_21,gen_gpios_10__i_sync_gpio_input_2,I Sync,52.5504,blue
gen_gpios_11__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,117.6128,blue
i_clk_gate_35,gen_gpios_11__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_47,i_clk_gate_35,Clk Gating,18.768,blue
i_sync_22,gen_gpios_11__i_sync_gpio_input_2,I Sync,52.5504,blue
gen_gpios_12__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,117.6128,blue
i_clk_gate_36,gen_gpios_12__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_48,i_clk_gate_36,Clk Gating,18.768,blue
i_sync_23,gen_gpios_12__i_sync_gpio_input_2,I Sync,52.5504,blue
gen_gpios_13__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,117.6128,blue
i_clk_gate_37,gen_gpios_13__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_49,i_clk_gate_37,Clk Gating,18.768,blue
i_sync_24,gen_gpios_13__i_sync_gpio_input_2,I Sync,52.5504,blue
gen_gpios_14__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,117.6128,blue
i_clk_gate_38,gen_gpios_14__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
clk_gating_i_50,i_clk_gate_38,Clk Gating,18.768,blue
i_sync_25,gen_gpios_14__i_sync_gpio_input_2,I Sync,52.5504,blue
gen_gpios_15__i_sync_gpio_input_2,gpio_i,I Sync Gpio Input,116.3616,blue
i_clk_gate_39,gen_gpios_15__i_sync_gpio_input_2,I Clk Gate,22.5216,blue
